# %ECSV 0.9
# ---
# datatype:
# - name: sim_ra
#   unit: deg
#   datatype: float64
#   description: Right ascension
#   meta: !!omap
#   - {ucd: pos.eq.ra;meta.main}
# - name: sim_dec
#   unit: deg
#   datatype: float64
#   description: Declination
#   meta: !!omap
#   - {ucd: pos.eq.dec;meta.main}
# - name: sim_plx
#   unit: mas
#   datatype: float64
#   description: Parallax
#   meta: !!omap
#   - {ucd: pos.parallax.trig}
# - name: distance
#   datatype: float64
#   meta: !!omap
#   - {ucd: pos.parallax.trig}
# - {name: sim_name, datatype: string}
# - {name: sim_sptype, datatype: string}
# - {name: gal_coord_l, unit: deg, datatype: float64}
# - {name: gal_coord_b, unit: deg, datatype: float64}
# - {name: mod_Teff, unit: K, datatype: float64}
# - {name: mod_R, unit: solRad, datatype: float64}
# - {name: mod_M, unit: solMass, datatype: float64}
# - {name: sep_phys, unit: AU, datatype: float64}
# - {name: binary_flag, datatype: bool}
# delimiter: ','
# meta: !!omap
# - {ID: result_1589263939298}
# - {name: result_1589263939298}
# schema: astropy-2.0
sim_ra,sim_dec,sim_plx,distance,sim_name,sim_sptype,gal_coord_l,gal_coord_b,mod_Teff,mod_R,mod_M,sep_phys,binary_flag
33.9273068291544,67.6723125873917,53.7804,18.594134666160905,HD  13579,K2,130.82604628275172,6.1014024994076665,4990.0,0.742,0.76,nan,False
34.7437695599448,-25.945687076905,77.9153,12.834449716551177,HD  14412,G8V,214.45451025337633,-70.41021129902423,5490.0,0.909,0.94,nan,False
36.941089567811716,4.432152471019819,58.33,17.143836790673753,HD  15285,M2V,162.98998505613358,-50.79238919282601,3500.0,0.393,0.4,nan,False
39.020426602001,6.8867865524188,138.2084,7.235450233126206,HD  16160,K3V,163.40213821605346,-47.5933751402846,4700.0,0.72,0.73,nan,False
41.5719867098561,11.7752391919043,61.9128,16.151748911372124,HD  17230,K6V,162.3042320530747,-42.15016708161552,4190.0,0.656,0.64,nan,False
43.1338674390401,-12.7697140692952,96.54,10.358400662937642,HD  17925,K1V,192.07373946297423,-58.254030295769034,5140.0,0.809,0.82,nan,False
46.6114049738477,1.9651744487792,67.8892,14.729883398243018,HD  19305,M0V,176.52903173805134,-46.37821249696431,3800.0,0.535,0.54,nan,False
48.6859349253919,-26.4462487063324,53.5696,18.667303843971208,HD  20280,K5.5Vk:,220.03905321506082,-58.120365911893096,4330.0,0.672,0.66,nan,False
50.8969005126924,-40.0763802536732,56.4936,17.70112012688163,HD  21175,K0V,245.24160247666293,-56.091872837072415,5240.0,0.828,0.86,nan,False
51.248877484508,-5.3637555461085,65.1422,15.351032049884713,HD  21197,K4V,189.13590968233515,-47.48922612592967,4540.0,0.737,0.71,nan,False
51.96835847044505,-19.804483578400866,80.04,12.49375312343828,HD  21531,K5V,209.90771258925147,-53.53619410920252,4330.0,0.672,0.66,nan,False
51.7467619645878,-63.4991005052613,61.2455,16.327730200586167,HD  21749,K4.5V,279.2303568601576,-45.82265083431531,4540.0,0.737,0.71,nan,False
53.7539159412185,-48.4191407642097,73.5244,13.600927039186992,HD  22496,K5/M0V,258.0950787759009,-51.95973941420872,4330.0,0.672,0.66,nan,False
57.0043097208638,68.6728922013283,55.8339,17.910265985360148,HD  23189,K2V,137.89102633931535,11.0981223610475,4990.0,0.742,0.76,nan,False
55.98059557661,-19.1108981395438,71.6588,13.95502017895918,HD  23356,K2V,210.88321135546136,-49.73801462758031,4990.0,0.742,0.76,nan,False
55.98059557661,-19.1108981395438,71.6588,13.95502017895918,HD  23356,K2V,210.88321135546136,-49.73801462758031,4990.0,0.742,0.76,nan,False
56.5839163110976,26.2155060816761,69.4494,14.398972489323162,HD  23453,M1V,164.9278617091331,-22.060312356734137,3650.0,0.46,0.47,nan,False
56.0382214697508,-38.2817700105762,61.8451,16.16942975272091,HD  23484,K2V,241.32608682916577,-52.367427819827576,4990.0,0.742,0.76,nan,False
60.3317679575844,76.1593738496639,61.6177,16.229103001248017,HD  24451,K4,133.5776752404759,17.387466145307165,4540.0,0.737,0.71,nan,False
59.1515848907585,-41.3435694353512,56.9195,17.568671544901132,HD  25004,K6Vk:,245.85148199655953,-49.72082912280792,4190.0,0.656,0.64,nan,False
60.8124931520908,35.2732795152558,53.9806,18.525173858756663,HD  25329,K1VbFe-2,161.3917959120599,-12.903387941367901,5140.0,0.809,0.82,nan,False
60.6531047681552,-0.2689218240574,53.273,18.77123495954799,HD  25457,F7V,190.7406935196198,-36.872063533073465,6240.0,1.3,1.21,nan,False
60.6531047681552,-0.2689218240574,53.273,18.77123495954799,HD  25457,F7V,190.7406935196198,-36.872063533073465,6240.0,1.3,1.21,nan,False
60.6531047681552,-0.2689218240574,53.273,18.77123495954799,HD  25457,F7V,190.7406935196198,-36.872063533073465,6240.0,1.3,1.21,nan,False
60.6531047681552,-0.2689218240574,53.273,18.77123495954799,HD  25457,F7V,190.7406935196198,-36.872063533073465,6240.0,1.3,1.21,nan,False
60.6531047681552,-0.2689218240574,53.273,18.77123495954799,HD  25457,F7V,190.7406935196198,-36.872063533073465,6240.0,1.3,1.21,nan,False
62.3959994205427,69.5413913311491,53.284,18.767359807822235,HD  25665,K2.5V,138.7718290610823,13.02312931597215,4990.0,0.742,0.76,nan,False
62.3287957327128,-20.416452805162,51.1404,19.554012092201077,HD  26347,G2/3V,215.56480447718386,-44.515127464252735,5770.0,1.01,1.02,nan,False
63.9870920154234,-53.3098080832095,76.5847,13.057438365626554,HD  27274,K4.5Vk:,262.32950868378475,-44.376294696153195,4540.0,0.737,0.71,nan,False
67.2505155736253,21.9226997264551,88.9622,11.24072920858522,HD  28343,M0.5V,175.43924841808368,-18.088168097164477,3800.0,0.535,0.54,nan,False
70.3285639326502,20.9015133196549,75.5395,13.238107215430338,HD  29697,K4V,178.17240888819566,-16.524375211346825,4540.0,0.737,0.71,nan,False
72.4680497323941,-35.1076300176025,56.4713,17.70811013736181,HD  30876,K2V,237.53536038860196,-39.09289088971993,4990.0,0.742,0.76,nan,False
73.9246267376178,-28.5639122812935,54.843,18.23386758565359,HD  31560,K3.5Vk:,229.71206715246925,-36.59847147492276,4700.0,0.72,0.73,nan,False
75.2041630608936,-5.7536723172099,113.0236,8.84770968187175,HD  32147,K3+V,205.09146133083965,-27.175740610634733,4700.0,0.72,0.73,nan,False
75.61862897601584,-21.256678555245557,119.3399,8.379427165600106,HD  32450,K7V,221.72311883842994,-33.02300916788688,4070.0,0.654,0.63,nan,False
79.69662947943736,-21.39376260391779,50.28,19.888623707239457,HD  34751,K6Vk,223.3663860673942,-29.490760165368812,4190.0,0.656,0.64,nan,False
81.1257071391423,-38.9696517534358,57.2104,17.47933942080461,HD  35650,K6V,243.61006062227608,-32.887843873745155,4190.0,0.656,0.64,nan,False
81.1257071391423,-38.9696517534358,57.2104,17.47933942080461,HD  35650,K6V,243.61006062227608,-32.887843873745155,4190.0,0.656,0.64,nan,False
81.1257071391423,-38.9696517534358,57.2104,17.47933942080461,HD  35650,K6V,243.61006062227608,-32.887843873745155,4190.0,0.656,0.64,nan,False
81.1257071391423,-38.9696517534358,57.2104,17.47933942080461,HD  35650,K6V,243.61006062227608,-32.887843873745155,4190.0,0.656,0.64,nan,False
81.5614089571171,-32.504760253901,55.9232,17.88166628519112,HD  35854,K2/3V,236.24290192374332,-31.17496876016138,4990.0,0.742,0.76,nan,False
82.1087311422681,-3.4995546938313,77.3049,12.935790616118771,HD  36003,K5V,206.39655577418603,-20.03360651398464,4330.0,0.672,0.66,nan,False
82.8641493647043,-3.6772282088376,175.4287,5.700321555138926,HD  36395,M1.5Ve,206.93467811687967,-19.447558720692335,3650.0,0.46,0.47,nan,False
81.9139681466151,-60.415995711059,51.3404,19.47783811579185,HD  36435,G5V,269.3133596608232,-33.61504628826514,5660.0,0.982,0.98,nan,False
87.14558393882166,-4.094644313723888,65.5534,15.254738884634513,HD  38858,G2V,209.37810826121427,-15.841839977759939,5770.0,1.01,1.02,nan,False
88.51767081413502,-60.023469929958054,77.2727,12.941181038063895,HD  40307,K2.5V,268.814262691317,-30.340407731825216,4990.0,0.742,0.76,nan,False
92.64423021257124,-21.864627228106944,173.6955,5.757201539475691,HD  42581,M1V,228.61228177186783,-18.439179597947795,3650.0,0.46,0.47,nan,False
93.3020947823679,10.6271426145449,53.6335,18.64506325337709,HD  42807,G5V,199.10517042837844,-3.5054661723062885,5660.0,0.982,0.98,nan,False
100.3154630298131,23.9577162078236,57.8889,17.274468853268935,HD  47752,K3.5V,190.33918011459164,8.572312615370253,4700.0,0.72,0.73,nan,False
102.4876078077536,60.335545083342,59.1275,16.912604118219104,HD  48948,K5,155.5003052835615,23.163929224005695,4330.0,0.672,0.66,nan,False
102.8849739794998,47.3678194316394,53.5873,18.66113799351712,HD  49601,K6V,168.9060600203454,19.61773684594858,4190.0,0.656,0.64,nan,False
103.0752102279128,-5.1737128236639,114.2968,8.749151332320764,HD  50281,K3.5V,217.6368236601665,-2.165223440282039,4700.0,0.72,0.73,nan,False
103.0751725160955,-5.1900108556766,114.4148,8.740128025395316,HD  50281B,M2.5V,217.65133232561556,-2.1726683978922066,3500.0,0.393,0.4,nan,False
105.3071854159818,-25.948740845306,68.1526,14.672954516775587,HD  52698,K1V,237.30141687331263,-9.517338235820754,5140.0,0.809,0.82,nan,False
105.8769119987895,29.3370824966074,52.7681,18.95084340728584,HD  52711,G0V,187.43760226949342,15.322294708760937,5920.0,1.12,1.08,nan,False
105.6788227021525,-6.7992262311065,52.3185,19.11369783155098,HD  52919,K4V,220.26539325709075,-0.6025456087554731,4540.0,0.737,0.71,nan,False
104.9985644189788,-61.3361804749317,54.4655,18.360246394506614,HD  53143,G9V,271.6549841396841,-22.592124261784686,5340.0,0.876,0.9,nan,False
105.9592237688514,-43.5615024126961,57.7938,17.302894082064167,HD  53680,K6V,254.03070040204057,-16.2220077236879,4190.0,0.656,0.64,nan,False
108.9589133975783,47.2399655022431,59.287,16.86710408689932,HD  55575,F9V,170.3427407417103,23.514925147031715,6000.0,1.18,1.11,nan,False
108.2795366351067,-63.3449481421887,50.9662,19.620846757262655,HD  56533,K6Vk:,274.2014745498464,-21.70391315772426,4190.0,0.656,0.64,nan,False
109.37317468019612,-46.97924308553747,68.52,14.594279042615296,HD  57095,K1V+K4V,258.2725703034749,-15.336701682722492,5140.0,0.809,0.82,nan,False
119.0717836869487,80.2655429470217,58.3088,17.150069972285486,HD  62613,G9,133.67601028159405,29.434776734662126,5340.0,0.876,0.9,nan,False
118.725264203735,19.2363405674485,50.3358,19.866576075079763,HD  64468,K2.5V,201.99362190294028,22.330938478003592,4990.0,0.742,0.76,nan,False
119.49076783449334,-0.8144096249130556,56.6461,17.653465993245785,HD  65277,K4V,221.4295984448732,14.372090614565888,4540.0,0.737,0.71,nan,False
119.5182103529243,-25.6266282794279,54.1012,18.483878361293282,HD  65486,K4-V(k),243.1341740653037,1.88084977538152,4540.0,0.737,0.71,nan,False
120.1338738122514,29.2123546225954,58.4791,17.10012636993387,HD  65583,K0V_Fe-1.3,192.15731987447714,26.949838813474575,5240.0,0.828,0.86,nan,False
120.6299466805382,-66.0209388431651,57.8823,17.27643856584828,HD  67199,K2Vk:,278.943969951767,-17.832730800229353,4990.0,0.742,0.76,nan,False
123.6496431029737,13.0228261574527,52.1185,19.187044907278608,HD  68834,K5V,210.23770754603495,24.237780868130596,4330.0,0.672,0.66,nan,False
124.59977903853625,-12.632169500714445,79.5945,12.563682163968616,HD  69830,G8:V,234.5634107338957,12.823746379496527,5490.0,0.909,0.94,nan,False
128.2145659631339,-31.500850807352,82.09,12.181751735899622,HD  72673,K1V,252.27069801356004,4.973553343977482,5140.0,0.809,0.82,nan,False
129.9616326193857,11.5226723179867,54.1593,18.46404957228029,HD  73667,K2V,214.6241491944993,29.233696314976097,4990.0,0.742,0.76,nan,False
130.8251266689107,-38.8823805626667,89.3972,11.18603267216423,HD  74576,K3V,259.45586025032225,2.215076876395542,4700.0,0.72,0.73,nan,False
133.5747790870404,-5.4344573577189,59.3469,16.850079785127782,HD  76151,G2V,233.20578231454553,24.164218420508124,5770.0,1.01,1.02,nan,False
134.2669591149515,-29.8460136388717,52.8207,18.931971745925367,HD  76740,F5V,254.17391977775165,10.098867116966202,6510.0,1.46,1.33,nan,False
135.3227737812922,15.2643373496407,54.2762,18.42428172937678,HD  77175B,K5,213.0592948167418,35.51418373779068,4330.0,0.672,0.66,nan,False
138.7235363875817,4.4428359658604,56.1805,17.79977038296206,HD  79555,K4V,226.66114082501875,33.722273670925915,4540.0,0.737,0.71,nan,False
139.4727323880807,28.56051757745507,57.92,17.265193370165747,HD  79969,K3V,198.1044856253291,43.173247389608335,4700.0,0.72,0.73,nan,False
142.4784394773387,5.6551331129547,78.229,12.782983292640836,HD  82106,K3V,227.67071300520897,37.56762678339299,4700.0,0.72,0.73,nan,False
142.6170316783206,-32.1034036727144,50.9365,19.632287259627184,HD  82342,K3.5V,260.8044876450947,13.875773770567056,4700.0,0.72,0.73,nan,False
145.8569188750738,42.6915598240029,55.4519,18.033647178906403,HD  84035,K4V,178.04095439484112,49.05081503755606,4540.0,0.737,0.71,nan,False
145.560068855975,-23.9155705775205,67.4693,14.821555878006738,HD  84117,F9V,256.69779224333274,21.523945942087973,6000.0,1.18,1.11,nan,False
147.77938346115084,-43.502783875244724,88.6158,11.284669325334761,HD  85512,K6Vk:,271.67590976043823,8.1598850506432,4190.0,0.656,0.64,nan,False
152.17975380065874,34.24226352926167,54.6421,18.300907175968714,HD  87883,K0V,191.18651919179098,54.54045975742215,5240.0,0.828,0.86,nan,False
152.8422500871653,49.4542358774305,205.3917,4.868745913296399,HD  88230,K6VeFe-1,165.8660964290606,52.145600741164394,4190.0,0.656,0.64,nan,False
164.1283305183821,7.3884746641671,57.7619,17.3124499020981,HD  94765,K0V,243.54541511247834,56.364183615121895,5240.0,0.828,0.86,nan,False
164.1283305183821,7.3884746641671,57.7619,17.3124499020981,HD  94765,K0V,243.54541511247834,56.364183615121895,5240.0,0.828,0.86,nan,False
165.8341416617166,35.96988004436544,392.64,2.5468622656886715,HD  95735,M2+V,185.1184186273726,65.43157172490383,3500.0,0.393,0.4,nan,False
167.7945870186577,-10.9508863569284,50.334,19.86728652600628,HD  97214,K5V,267.03219942547423,44.819394050009215,4330.0,0.672,0.66,nan,False
168.3051440500852,4.4823445548839,54.4599,18.362134341047266,HD  97503,K5V,252.63023120594966,57.42255438211171,4330.0,0.672,0.66,nan,False
168.79574264170583,73.47666621658584,69.139,14.46361677201001,HD  97584B,M2.5V,131.9002005571643,41.933946335317735,3500.0,0.393,0.4,nan,False
175.2602840876487,-44.405189564126,78.23,12.782819890067747,HD 101581,K4.5Vk:,289.9001117613874,16.677938072997403,4540.0,0.737,0.71,nan,False
176.8158656209018,-30.2865103764475,56.3677,17.740656439769584,HD 102438,G6V,286.8400080489961,30.572031037281423,5590.0,0.939,0.97,nan,False
178.2448682506475,37.7186778007958,108.9551,9.17809262714641,HD 103095,K1V_Fe-1.5,168.53100711462073,73.77830844089567,5140.0,0.809,0.82,nan,False
179.4841931766843,-27.7070456229115,98.1908,10.184253514585889,HD 103932,K4+V,288.68420877431623,33.68017604049994,4540.0,0.737,0.71,nan,False
185.4753084450491,42.133887453715,62.6959,15.950006300252488,HD 107596,M0V,142.9418287565524,73.82736469250416,3800.0,0.535,0.54,nan,False
188.3807582857515,-68.7558087982804,61.7191,16.20243976337957,HD 109200,K1V,301.3017686008694,-5.940783678307742,5140.0,0.809,0.82,nan,False
190.277019039061,15.3766675273692,70.8894,14.106481363927472,HD 110315,K4.5V,290.86503776665097,78.00571441410075,4540.0,0.737,0.71,nan,False
191.3100547424869,-57.3580010678286,50.4855,19.807667548107872,HD 110810,K4V,302.0923864976124,5.503643363356017,4540.0,0.737,0.71,nan,False
191.0606031531019,51.7592701078197,66.6717,14.998867585497294,HD 110833,K3,125.6002482779078,65.33168671889067,4700.0,0.72,0.73,nan,False
192.1960343572391,24.840227848043,58.4809,17.099600040355057,HD 111395,G5V,288.1762511449658,87.635546002914,5660.0,0.982,0.98,nan,False
192.6815283622556,-0.7681297380273,93.882,10.651669116550563,HD 111631,M0V,302.55162740846396,62.10309224961798,3800.0,0.535,0.54,nan,False
195.5862029909056,-26.78711802841,56.3997,17.730590765553718,HD 113194,K5Vk:,305.9416990186258,36.0208818185002,4330.0,0.672,0.66,nan,False
196.23948519312958,-52.442924568013055,61.3899,16.289324465425096,HD 113538,K9Vk:,305.0257024987264,10.373850301958099,3940.0,0.552,0.56,nan,False
198.5631080798512,-59.103236877192,55.0143,18.17709213786234,HD 114837,F6VFe-0.4,305.863047721994,3.6386080732596975,6340.0,1.36,1.25,nan,False
199.2148075732138,17.0166368908387,91.1065,10.976165257144112,HD 115404B,M0.5V,334.4084925706286,78.30419578336279,3800.0,0.535,0.54,nan,False
199.93977613640124,47.778029316543055,109.9837,9.092256397993522,HD 115953,M2V,109.79788370358877,68.62152256526667,3500.0,0.393,0.4,nan,False
203.384998395339,8.5867630048631,55.3898,18.05386551314502,HD 117936,K3V,333.12723598161546,68.95301518399032,4700.0,0.72,0.73,nan,False
205.029715441366,-4.1861067629986,66.3269,15.076839110526802,HD 118926,K5V,325.35582658830805,56.55133050698961,4330.0,0.672,0.66,nan,False
205.2673788586062,-34.4641581506564,63.7208,15.693462731164706,HD 118972,K0V,314.4312267396225,27.29690982014647,5240.0,0.828,0.86,nan,False
206.432397720273,14.8915203320756,183.9836,5.43526705641155,HD 119850,M2V,351.57563838158006,72.41303795448057,3500.0,0.393,0.4,nan,False
207.4366933249343,-22.1110927323432,71.1199,14.060762177674603,HD 120467,K6Va,320.3366791487326,38.7819527736889,4190.0,0.656,0.64,nan,False
207.26667210396133,26.979911516371864,74.58,13.408420488066506,HD 120476,K4V+K6V,35.563206699876105,77.17545089916393,4540.0,0.737,0.71,nan,False
207.26667254088042,26.979932940675,73.9239,13.527424824718393,HD 120476A,K4V,35.56330311204634,77.17545198618997,4540.0,0.737,0.71,nan,False
207.266804694354,26.9789474300067,74.2043,13.476307976761454,HD 120476B,K6V,35.55891034464688,77.17526658746239,4190.0,0.656,0.64,nan,False
208.1494087857432,-50.9217282760996,60.0139,16.66280644983912,HD 120780,K0V,312.67471138208504,10.789420403502733,5240.0,0.828,0.86,nan,False
209.3835798891534,61.4928609327902,99.2285,10.077749840015722,HD 122064,K3,109.61420254791729,53.89317370643225,4700.0,0.72,0.73,nan,False
210.2632841162,-2.6548652558516666,96.0398,10.412349879945605,HD 122303,M0V,335.05550836389006,55.81343354153977,3800.0,0.535,0.54,nan,False
213.4878265148564,30.2171872985343,58.1145,17.207409510535236,HD 124642,K3.5V,47.50539453626931,71.66601718009792,4700.0,0.72,0.73,nan,False
214.7537318436758,-25.8154255242423,55.5509,18.001508526414515,HD 125276,F9VFe-1.5CH-0.7,326.5293215211498,33.011983272715895,6000.0,1.18,1.11,nan,False
217.6988209400694,-8.6463301762525,63.3636,15.781931582170206,HD 127339,K7V,340.34707886069464,46.880146586920766,4070.0,0.654,0.63,nan,False
218.3702833736367,52.9087908184112,75.5094,13.243384267389226,HD 128165,K3,93.5731360555614,58.009580258460346,4700.0,0.72,0.73,nan,False
219.00233639301123,9.746514900968053,61.2111,16.336906214722493,HD 128311,K3V,2.729780961206044,59.83733502310092,4700.0,0.72,0.73,nan,False
221.3507618038695,13.8463156306293,53.1567,18.81230399930771,HD 130004,K0V,12.112023864108966,60.295983375609254,5240.0,0.828,0.86,nan,False
221.8170881606219,2.7032263004449,51.5701,19.39108126608248,HD 130307,K1V,356.53195882808836,53.06893453095676,5140.0,0.809,0.82,nan,False
222.9186044599766,-24.3041323841181,59.6682,16.759345849212814,HD 130992,K3.5V,335.0937968620005,30.95405298349162,4700.0,0.72,0.73,nan,False
224.36667038689373,-21.415479693766944,170.0112,5.881965423454455,HD 131977,K4V,338.2422601053338,32.67684622723547,4540.0,0.737,0.71,nan,False
225.1808880263343,-11.1351297143899,56.0214,17.850321484289932,HD 132683,K8Vk,346.5802190262198,40.53220371164446,4000.0,0.587,0.59,nan,False
228.4620612411844,-1.3513875943568001,57.94,17.259233690024164,HD 135204,G9V,358.9947123474233,45.452688339528194,5340.0,0.876,0.9,nan,False
228.9965289360014,0.7963614233157,63.2318,15.814827349529825,HD 135599,K0V,1.8216286377112525,46.47136497107896,5240.0,0.828,0.86,nan,False
230.6951412671229,18.9189608381123,50.6409,19.746884435308218,HD 136923,G9V,27.80047681832471,54.366605699176475,5340.0,0.876,0.9,nan,False
235.1440418413839,-18.04902664622,64.2263,15.569945645319754,HD 139763,K6Vk,349.9341655987626,28.99586630690976,4190.0,0.656,0.64,nan,False
239.4197657350689,-42.6242339703312,67.8795,14.73198830280129,HD 142709,K4V,335.5951818192533,8.134149483571811,4540.0,0.737,0.71,nan,False
241.418643792014,-20.4500284397598,53.6064,18.654489016236866,HD 144253,K3V,352.72456400742203,23.116149637567602,4700.0,0.72,0.73,nan,False
242.4283101006176,-56.4451511529935,67.4096,14.834682300443854,HD 144628,K2V,327.8623889388223,-3.4952365220628865,4990.0,0.742,0.76,nan,False
243.4523269658986,-57.5705121968851,73.4265,13.619061238108856,HD 145417,K3VFe-1.7,327.49791523332993,-4.697364790402503,4700.0,0.72,0.73,nan,False
246.9871134875884,7.305443665335,57.0479,17.52912903016588,HD 148467,K6V,22.23262923015779,35.11822808505251,4190.0,0.656,0.64,nan,False
251.0625653216823,-38.9436357956149,70.3716,14.210278009878985,HD 150689,K3V,344.46595588341546,4.480316350511901,4700.0,0.72,0.73,nan,False
251.320549917746,-38.8092997332529,56.5335,17.688627097207853,HD 150848,M0V,344.6993092145327,4.415070540803475,3800.0,0.535,0.54,nan,False
251.276460742948,33.5092260787878,101.5116,9.851090909807352,HD 151288,K7.5Ve,55.29407976488141,39.820315039386315,4070.0,0.654,0.63,nan,False
253.2450105947343,-0.0264211943524,59.5382,16.795939413687346,HD 152391,G8.5Vk:,18.375998070827215,26.077560652896587,5490.0,0.909,0.94,nan,False
253.9083934717834,-32.0677020087793,56.6076,17.66547248072697,HD 152606,K8Vk,351.279846038464,7.064480760077563,4000.0,0.587,0.59,nan,False
254.1778015737648,-39.1368770313455,63.7411,15.68846474252876,HD 152705,K3/4V,345.8626714550415,2.4933864950575453,4700.0,0.72,0.73,nan,False
254.4259507900274,47.3621428880126,55.7171,17.947811354144417,HD 153525,K3V,73.37187766236448,38.49760577269037,4700.0,0.72,0.73,nan,False
254.4715783406183,47.366683918566665,55.7086,17.950549825341152,HD 153557,K3V,73.37754413557532,38.466685436426616,4700.0,0.72,0.73,nan,False
254.4733927579441,47.36734392702389,55.7754,17.92905115875458,HD 153557B,M1.5Ve,73.37838215529949,38.465454467693654,3650.0,0.46,0.47,nan,False
255.65168293662424,47.081878521931394,54.6636,18.293709159294302,HD 154345,G9,73.0222659553877,37.6634586691462,5340.0,0.876,0.9,nan,False
257.5431289900873,-60.728771769936,72.7317,13.749163019701175,HD 154577,K2.5Vk:,329.81908487372795,-12.22096506043787,4990.0,0.742,0.76,nan,False
258.03296559345796,45.66589324737053,167.29,5.9776436128878,HD 155876,M3V,71.33668160226578,35.96553159295935,3250.0,0.291,0.26,nan,False
259.7381867998679,-34.98976154533223,146.29,6.835737234260716,HD 156384,K3V+K5V,351.8421722867993,1.4232513204105923,4700.0,0.72,0.73,nan,False
259.74511326836046,-34.99683692619001,138.0171,7.245479002239578,HD 156384C,M1.5V,351.8396360971952,1.4145432592677234,3650.0,0.46,0.47,nan,False
260.7136987897198,-2.3881777294933,50.8591,19.66216468635898,HD 157347,G3V,20.215864361450546,18.43338307154575,5720.0,1.01,1.0,nan,False
261.4384679348621,2.1114232411388,129.6231,7.714674313451846,HD 157881,K7V,24.757636167045483,19.975538310148423,4070.0,0.654,0.63,nan,False
262.2773174956035,-23.8361121722806,54.3679,18.393206285326453,HD 158233,K5V,2.338540570268096,5.849498856704906,4330.0,0.672,0.66,nan,False
261.2504094619069,67.3067083726557,78.1653,12.793400652207565,HD 158633,K0,97.55884926307807,33.17042331303007,5240.0,0.828,0.86,nan,False
264.0556543538556,71.8783564845964,52.455,19.06395958440568,HD 160964,K4V,102.7290898362522,31.5063211523281,4540.0,0.737,0.71,nan,False
271.5988296807627,-36.019785962122,58.1258,17.204064288147432,HD 165185,G1V,356.04097366649773,-7.32999920874376,5880.0,1.12,1.07,nan,False
271.2815781443755,-3.0313203377846,129.3922,7.728441127054026,HD 165222,M0V,24.876591699563928,8.873734292339686,3800.0,0.535,0.54,nan,False
273.0891343162643,-43.4448477313851,75.7454,13.202121845022932,HD 166348,M0V,349.890566263208,-11.765486086839278,3800.0,0.535,0.54,nan,False
272.4059011711959,38.4577766448776,90.1264,11.095528058371354,HD 166620,K2V,65.33354791844476,24.20746491558048,4990.0,0.742,0.76,nan,False
274.9618383432947,-1.938612589349,52.5185,19.04090939383265,HD 168442,K7Vk,27.58083172230521,6.130441308925784,4070.0,0.654,0.63,nan,False
277.4683644767182,-1.8181025236799,53.2422,18.782093902956678,HD 170493,K4V,28.847492575398366,3.962810591274043,4540.0,0.737,0.71,nan,False
278.2711687260166,-54.2631900947533,52.3688,19.09533920960572,HD 170573,K4.5Vk:,340.98626739426527,-19.180397196943776,4540.0,0.737,0.71,nan,False
277.8290050847194,-18.9088146012824,75.9773,13.161825966439975,HD 170657,K2V,13.837063787000236,-4.240302776972858,4990.0,0.742,0.76,nan,False
279.7225062773801,-21.0518726443315,76.6355,13.048782874777356,HD 172051,G6V,12.72510114962384,-6.79648401076615,5590.0,0.939,0.97,nan,False
281.8635439465056,-3.6398334230301,70.1428,14.256630758965997,HD 173818,K5V,29.238610483386974,-0.7740757242298636,4330.0,0.672,0.66,nan,False
282.1217718755889,10.7454508517027,59.2621,16.874191093464457,HD 174080,K0,42.19189728330164,5.524655510823163,5240.0,0.828,0.86,nan,False
284.5005675458805,5.9081218363328,90.0477,11.10522534168002,HD 176029,M1.0Ve,38.93739016023195,1.2367388154541827,3650.0,0.46,0.47,nan,False
286.7186013078458,-37.81065911146166,59.0802,16.92614446125775,HD 177565,G6V,359.4504310855437,-19.07864178249263,5590.0,0.939,0.97,nan,False
290.3738657179381,-34.9834323141701,50.2864,19.88609246237551,HD 181321,G2V,3.3336240119629825,-20.90334805440833,5770.0,1.01,1.02,nan,False
290.3738657179381,-34.9834323141701,50.2864,19.88609246237551,HD 181321,G2V,3.3336240119629825,-20.90334805440833,5770.0,1.01,1.02,nan,False
290.8917223444287,33.2219652558033,64.0623,15.609804830610205,HD 182488,K0V,66.0764731171446,8.383242856807835,5240.0,0.828,0.86,nan,False
293.6660006672354,4.5825135227371,69.3122,14.42747452829372,HD 184489,M0V,42.00312885311706,-7.463960727073072,3800.0,0.535,0.54,nan,False
299.1542755533875,-31.3353177000478,51.0671,19.582079264340443,HD 188474,K3.5Vk:,9.603494541225308,-26.770726000701234,4700.0,0.72,0.73,nan,False
299.33184374999996,-12.567989722222222,56.26,17.774617845716318,HD 188807,K7V,28.809366219762463,-20.21433099654548,4070.0,0.654,0.63,nan,False
301.38652181999294,-67.32089690622277,55.8197,17.91482218643239,HD 189567,G2V,328.4656896940371,-31.98951041341455,5770.0,1.01,1.02,nan,False
300.1821376595367,22.710853280906388,50.5685,19.775156470925577,HD 189733,K2V,60.963065289126526,-3.9222690176651374,4990.0,0.742,0.76,nan,False
300.6960232970428,3.3261846682692,78.6238,12.718795072230037,HD 190007,K5V,44.300104270349586,-14.222618789724407,4330.0,0.672,0.66,nan,False
300.6423142195141,15.5920745814395,51.8271,19.29492485591515,HD 190067,K0VFe-0.9,55.0815812184635,-8.00423294821954,5240.0,0.828,0.86,nan,False
